9.69792960000004,59.0460098,town,Stathelle
11.4937998,64.0185782,town,Steinkjer
10.8333302,59.7166641,town,Ski
9.60946599999995,59.207622,town,Skien
5.28333329999999,59.15,town,Skudeneshavn
15.4143625,68.7054219999999,town,Sortland
10.3958034,63.4263262,city,Trondheim
10.4180556,59.2858333,town,Tønsberg
8.92861110000001,58.6244444,town,Tvedestrand
14.9086111,68.5619444000001,town,Stokmarknes
14.564736,68.2347719,town,Svolvær
10.405828,59.6108327,town,Svelvik
6.1492684,62.4728781,town,Ålesund
5.1833333,59.2666667,town,Åkrehamn
7.68918009999999,62.5678096,town,Åndalsnes
29.7524815,70.0743578000001,town,Vadsø
11.4833333,63.8,town,Verdalsøra
31.1,70.3666666999999,town,Vardø
10.4329756,59.8352336,town,Asker
23.0368311,69.0110991999999,town,Kautokeino
10.7769656,62.2775149,town,Tynset
7.103836,61.2316782,town,Sogndal
8.56840840000001,61.8374428,town,Lom
11.3819127,62.5749304,town,Røros
11.2592335,60.3281278,town,Eidsvoll
10.9420494,60.8852885,town,Brumunddal
18.3463924,68.8615136,town,Setermoen
18.5224446,69.0698621000001,town,Bardufoss
23.2756597,69.9661837000001,town,Alta
7.96661139999999,58.2698684,town,Vennesla
11.0493564,59.9567247,town,Lillestrøm
10.0359417,58.9985,town,Stavern
11.1724604,60.1445903,town,Jessheim
5.03224009999999,61.6005669,town,Florø
8.58088139999999,58.3413987,town,Grimstad
16.1222343,69.322131,town,Andenes
9.84973729999997,63.3050275,town,Orkanger
9.23634060000001,60.9862581,town,Fagernes
10.6996643,60.9305469,town,Moelv
8.2076806,60.5332758,town,Geilo
5.73671849999999,58.8516736,town,Sandnes
10.6135261,60.7280387,town,Raufoss
7.80978699999999,58.0954616,town,Søgne
9.70014789999998,59.0527651,town,Brevik
5.4989169,59.7796066,town,Leirvik
24.9636392,70.0524656,town,Lakselv
10.8684252,59.3526909,town,Råde
6.6705904,58.292877,town,Flekkefjord
9.42783240000003,59.8643839,town,Flesberg
8.94632059999999,60.2682671,town,Rødberg
11.7221448,59.4851501,city,
11.657047,59.480592,town,Ørje
14.8068733,68.5048801000001,town,Melbu
13.7336834000001,68.2243625000001,town,Liland
12.6291992,55.6340135,town,Kastrup
12.570069,55.6867239,city,København
12.6137315,56.0345667,town,Helsingør
12.5051413,55.7718649,town,Kongens Lyngby
12.0855253,55.6441322,town,Roskilde
8.4524371,55.4662752,city,Esbjerg
9.58672070000004,54.9154093,town,Gråsten
9.78979989999999,54.9089186,town,Sønderborg
9.74705239999995,55.0553387,town,Nordborg
8.48106780000001,55.61832,town,Varde
11.6689532,55.9233493,town,Nykøbing Sjælland
11.7135474,55.7186117,town,Holbæk
12.3608893,55.7302172,town,Ballerup
11.7992899,55.4498758,town,Ringsted
12.5655332,55.733662,town,Hellerup
12.4377222000001,55.7248173,town,Herlev
12.1981257,55.7685203,town,Stenløse
12.1506488,55.7934774,town,Ølstykke
9.42024829999999,55.0436578,town,Aabenraa
12.0623115,55.8423236,town,Frederikssund
12.5498172,55.7461951,town,Gentofte
10.5980254,55.0623574,town,Svendborg
8.97533470000001,56.1368616,town,Herning
12.043899,54.8908758,town,Stubbekøbing
11.9166575,55.0166663,town,Vordingborg
10.4743756,56.3031715,town,Rønde
9.11544430000002,55.7307833,town,Billund
8.30615649999999,56.5469345,town,Lemvig
9.15565320000004,56.1368825,town,Ikast
11.1499868,54.8333386,town,Nakskov
12.4287796,55.8403369,town,Birkerød
9.69974799999997,55.7699994,town,Hedensted
12.5341947,55.963055,town,Humlebæk
10.1340666,56.0962068,town,Tranbjerg
9.7562169,55.565268,town,Fredericia
11.8476656,55.9668312,town,Hundested
