Björkvik Air Base,ESKX,"58.7907981947,16.5711993977",9999
Lemstanas Airport,ESOL,"60.5878982948,16.5867995977",9999
Letovice,ZZZZ,"49.5467540948,16.5985917977",9999
Stegeborg,ZZZZ,"58.4355124947,16.6073798977",9999
Wicko Morskie (nieczynne),ZZZZ,"54.5522224947,16.6177415977",9999
Leszno  (Rydzyna) Highway Strip,ZZZZ,"51.8149985948,16.6238994977",9999
Szombathely Info Airport,ZZZZ,"47.2799987949,16.6263999977",9999
Bystrzyca Klodzka Airfield,ZZZZ,"50.3084983948,16.6459998977",9999
Borgholm / Borglanda,ZZZZ,"56.8620728947,16.6568390977",9999
Środa Śląska  (Komorniki) Highway Strip,ZZZZ,"51.1627997948,16.6686000977",9999
"Harstad/Narvik lufthavn, Evenes",ZZZZ,"68.4888889951,16.6783329977",9999
Airport Brač,ZZZZ,"43.2878985951,16.6808183977",9999
Eskilstuna/Kjula,ZZZZ,"59.3506634947,16.7051321977",9999
Lotnisko w Pile,ZZZZ,"53.1699981947,16.7124995977",9999
Prijedor Urije Airport,LQPD,"44.9880980950,16.7357997977",9999
"Aeroporto Internazionale di Bari ""Karol Wojtyla""",ZZZZ,"41.1377099953,16.7620220977",9999
Zalaegerszeg Airport,ZZZZ,"46.8847007949,16.7889003977",9999
Flugplatz Altlichtenwarth,ZZZZ,"48.6660994949,16.8250007977",9999
Boleradice,ZZZZ,"48.9619935949,16.8317065977",9999
Vilhelmina Airport,ESNV,"64.5799562949,16.8335816977",9999
Zračno pristanište Bjelovar,ZZZZ,"45.8613255950,16.8353881977",9999
Fertőszentmiklós Airport,LHFM,"47.5828017949,16.8453998977",9999
Moheds flygplats,ZZZZ,"61.2918693948,16.8465167977",9999
Sandvik Airport,ESFS,"57.0680999947,16.8612994977",9999
Dębno Polskie Airport,ZZZZ,"51.5944404948,16.8675002977",9999
Port Lotniczy im. Mikołaja Kopernika,ZZZZ,"51.1024999948,16.8857998976",9999
Pusztacsalád Airport,ZZZZ,"47.4939345949,16.8972148976",9999
Stockholm-Skavsta flygplats,ESKN,"58.7871653947,16.9104982976",9999
Spitzerberg,ZZZZ,"48.1035864949,16.9308758976",9999
Gävle-Sandviken flygplats,ESSK,"60.5946970948,16.9568795976",9999
Nagykanizsa Airport,LHNK,"46.4320007950,16.9581698976",9999
Zračno pristanište Nova Rača,ZZZZ,"45.7870458950,16.9638666976",9999
Poznań Krzesiny,ZZZZ,"52.3279672948,16.9732160976",9999
Łagowo Airport,ZZZZ,"51.9666671948,16.9833335976",9999
Brzezie Highway Strip,ZZZZ,"53.8121985947,16.9843997976",9999
Sollefteå Airport,ESNB,"63.1711997948,16.9852008976",9999
Radzewice Airport,ZZZZ,"52.2111091948,16.9972190976",9999
Čihadlo,ZZZZ,"49.5682908948,16.9991841976",9999
Sattna Airport,ZZZZ,"62.4813994948,17.0028991976",9999
Daruvar Blagorod Airport,ZZZZ,"45.5593986950,17.0331000976",9999
Gadki Airfield,ZZZZ,"52.3219985948,17.0400008976",9999
Poznań-Kobylnica Airport,ZZZZ,"52.4338988948,17.0442008976",9999
Byxelkrok/Ölanda,ZZZZ,"57.3299849947,17.0503468976",9999
Hudiksvall Airport,ESNH,"61.7680278948,17.0857248976",9999
Słupsk-Krȩpa Airport,ZZZZ,"54.4082984947,17.0956000976",9999
Söderhamn Airport,ESNY,"61.2615012948,17.0991000976",9999
Tokorcs Airfield,ZZZZ,"47.2733909949,17.1065929976",9999
Letisko Holíč,ZZZZ,"48.8175319949,17.1392940976",9999
Flygfältet Långtora,ZZZZ,"59.7462880947,17.1448631976",9999
Fly Balaton,LHSM,"46.6927089949,17.1593920976",9999
private air field,ZZZZ,"46.8102280949,17.1993848976",9999
Letisko Bratisla,ZZZZ,"48.1704027949,17.1996704976",9999
Letisko M.R. Štefánika,ZZZZ,"48.1698590949,17.2062843976",9999
Dębnica Kaszubska Highway Strip,ZZZZ,"54.3683013947,17.2119006976",9999
Debrzno  (Słupia) Highway Strip,ZZZZ,"53.5705985947,17.2611007976",9999
Åsele Airport,ESUS,"64.1591033949,17.2742995976",9999
Letisko Senica,ZZZZ,"48.6577697949,17.3293256976",9999
Boršice,ZZZZ,"49.0515735949,17.3676310976",9999
Maj flygfält,ZZZZ,"62.2336649948,17.3845412976",9999
"Narvik lufthavn, Framnes",ZZZZ,"68.4362645951,17.3865997976",9999
Tierp Air Base,ZZZZ,"60.3450011948,17.4218997976",9999
Stockholms Fallskärmsklubb,ZZZZ,"60.2868538948,17.4282068976",9999
Sundsval-Härnösand flygplats,ZZZZ,"62.5269797948,17.4391113976",9999
Letisko Kráľova pri Senci,ZZZZ,"48.2012215949,17.4664091976",9999
Pápa,EGEP,"47.3613052949,17.4967753976",9999
Trosa Troslanda airfield,ZZZZ,"58.8986167947,17.4984740976",9999
Sundbro Airport,ESKC,"59.9226989947,17.5368003976",9999
Ärna,UNBB,"59.8969182947,17.5895858976",9999
Namysłów Airport,ZZZZ,"51.0641707948,17.5936107976",9999
Września Highway Strip,ZZZZ,"52.3011016948,17.6224994975",9999
Storuman/Gunnarns flygplats,ZZZZ,"64.9583091949,17.6983081975",9999
Kaposvár-Kaposújlak,ZZZZ,"46.3886610950,17.7358734975",9999
Skå-Edeby Airport,ESSE,"59.3451003947,17.7404994975",9999
Letiště Zlín Štípa,ZZZZ,"49.2726603948,17.7450460975",9999
Cewice Air Base,ZZZZ,"54.4160003947,17.7632998975",9999
Kramfors-Sollefteå Flygplats,ZZZZ,"63.0484949948,17.7645373975",9999
Opole-Polska Nowa Wieś Airport,ZZZZ,"50.6333007948,17.7817000975",9999
Győr-Pér repülőtér,ZZZZ,"47.6247779949,17.8130900975",9999
Ostrów Glider Airport,ZZZZ,"51.7010993948,17.8456000975",9999
Lotnisko Powidz,ZZZZ,"52.3801104948,17.8530413975",9999
Stockholm-Barkarby flygplats (Nedlagd),ZZZZ,"59.4149601947,17.8867149975",9999
Tullinge flygplats(nerlagd),ZZZZ,"59.1804974947,17.9070038975",9999
Taszár Air Base,LHTA,"46.3931006950,17.9174994975",9999
Stockholm-Arlanda flygplats,ESSA,"59.6518538947,17.9206073975",9999
Kubbe Air Base,ESNI,"63.6324996949,17.9360007975",9999
Stockholm-Bromma Airport,ESSB,"59.3561616947,17.9424789975",9999
"Aeroporto di Brindisi ""Papola Casale""",ZZZZ,"40.6574999953,17.9468999975",9999
Gargnäs Airport,ESUG,"65.3052978949,17.9755000975",9999
"Salangen Airfield, Elvenes",ZZZZ,"68.8706969952,17.9783992975",9999
Myran Airport,ESUH,"62.6324691948,17.9817008975",9999
Sportski aerodrom,ZZZZ,"45.1590502950,17.9941676975",9999
Hajmáskér,ZZZZ,"47.1410690949,18.0017221975",9999
Koronowo Highway Strip,ZZZZ,"53.3114013947,18.0105990975",9999
Kamien Slaski Airport,ZZZZ,"50.5292014948,18.0848998975",9999
Siófok-Kiliti Airport,LHSK,"46.8568992949,18.0958003975",9999
Visoko Sport Airfield,LQVI,"44.0249769951,18.0970572975",9999
Gimo Air Base,ESKA,"60.1328010948,18.1049003975",9999
Täby Sjöflygklubb,ZZZZ,"59.4480459947,18.1362119975",9999
Lotnisko Kazimierz Biskupi,ZZZZ,"52.3174823948,18.1621153975",9999
Letisko Nové Zámky,ZZZZ,"47.9619751949,18.1853555975",9999
Wejherowo Airport,ZZZZ,"54.5911101947,18.2000007975",9999
Pécs-Pogány,LHPP,"45.9938816950,18.2361650975",9999
Cilipi,ZZZZ,"42.5621616952,18.2641189975",9999
Kecskéd Airport,LHKD,"47.5079001949,18.3227004974",9999
Mellansel Airport,ESUI,"63.3983001948,18.3283004974",9999
Letisko Malé Bielice - Partizánske,ZZZZ,"48.6190125949,18.3283199974",9999
Međunarodni Aerodrom Sarajevo,ZZZZ,"43.8259238951,18.3367470974",9999
Visby Flygplats,ZZZZ,"57.6620897947,18.3446721974",9999
Místek,ZZZZ,"49.6510871948,18.3465439974",9999
Baška,ZZZZ,"49.6429968948,18.3517605974",9999
Watorowo Airport,ZZZZ,"53.2984787947,18.4135575974",9999
Csákvár Airport,ZZZZ,"47.3508986949,18.4300002974",9999
Gdynia  (Rumia) Highway Strip,ZZZZ,"54.6046981947,18.4430999974",9999
Osie  (Lipinki) Highway Strip,ZZZZ,"53.6082992947,18.4505996974",9999
Gdańsk Lech Wałęsa Airport,EPGD,"54.3788584947,18.4680447974",9999
Goszczanów Airport,ZZZZ,"51.7991981948,18.4930991974",9999
Börgöndi  Airport,ZZZZ,"47.1235122949,18.5055465974",9999
Bardufoss lufthavn,ZZZZ,"69.0558329952,18.5402779974",9999
Osječki sportski aerodrom,ZZZZ,"45.5424096950,18.6434855974",9999
Pruszcz Gdanski Airport,ZZZZ,"54.2480010947,18.6716002974",9999
Tuzla West Airport,ZZZZ,"44.4381522951,18.6856135974",9999
Norrtälje Airport,ESUJ,"59.7327994947,18.6963996974",9999
Lycksele Airport,ESNL,"64.5485061949,18.7166341974",9999
Rossoszyca  (Warta) Highway Strip,ZZZZ,"51.7038993948,18.7182998974",9999
Aerodrom Tivat,ZZZZ,"42.4099893952,18.7194710974",9999
Tuzla International Airport,LQTZ,"44.4587363951,18.7236176974",9999
Esztergomi repülőtér (LHEM),ZZZZ,"47.7615812949,18.7305175974",9999
Vinkovci Sopot Airport,ZZZZ,"45.2510985950,18.7591990974",9999
Őcsény Airport,LHOY,"46.3109276950,18.7640151974",9999
Chojne Airport,ZZZZ,"51.5516700948,18.7916697974",9999
Tuzla Jegin Lug Sport Airfield,ZZZZ,"44.4578017951,18.8082999974",9999
Osijek Airport,LDOS,"45.4657351950,18.8119932974",9999
Nikšić Airport,LYNK,"42.7758078952,18.9137470974",9999
Dunaújváros Glider Airport,ZZZZ,"46.8958014949,18.9139003974",9999
"Tromsø lufthavn, Langnes",ZZZZ,"69.6813889952,18.9177779974",9999
Érsekcsanád Airport,ZZZZ,"46.2462424950,18.9210223974",9999
Martin Glider Airport,ZZZZ,"49.0652999948,18.9507998974",9999
Kalocsa/Foktő Airport,ZZZZ,"46.5440778950,18.9509417974",9999
Vukovar Borovo N Airport,ZZZZ,"45.3863982950,18.9627990974",9999
Hármashatárhegyi vitorlázórepülőtér,ZZZZ,"47.5510120949,18.9732842974",9999
Tököli Repülőtér,ZZZZ,"47.3459326949,18.9751915974",9999
Budaörs,LHBS,"47.4486692949,18.9755348974",9999
Budaörsi repülőtér,ZZZZ,"47.4496434949,18.9824868974",9999
Örnsköldsvik Airport,ESNO,"63.4098520948,18.9936599974",9999
Bunge Private Airport,ZZZZ,"57.8497008947,19.0349997974",9999
Аеродром Сомбор,ZZZZ,"45.7222166950,19.0581582973",9999
Kiskunlacháza Airport,LHKK,"47.1696438949,19.0811043973",9999
Malbork Mil. Airport,ZZZZ,"54.0267108947,19.1219780973",9999
DKI,EEHU,"47.6164617949,19.1429462973",9999
Lask Airport,ZZZZ,"51.5517005948,19.1790999973",9999
Аеродром Жабљак,ZZZZ,"43.1166686951,19.2333335973",9999
Aerodrom Podgorica,ZZZZ,"42.3676930952,19.2466743973",9999
Arvidsjaur,ESNX,"65.5933260950,19.2657675973",9999
Letisko Očová,ZZZZ,"48.5946766949,19.2687170973",9999
Aleksandrów Łódzki Airport,ZZZZ,"51.7905997948,19.2700004973",9999
Arvidsjaur Airport,ESNX,"65.5903014950,19.2819003973",9999
Ćemovsko Polje Airport,LYPO,"42.4223174952,19.2907771973",9999
Åmsele Air Base,ESUA,"64.5706023949,19.3141002973",9999
Balassagyarmat Airport,ZZZZ,"48.0780372949,19.3217486973",9999
Gödöllő Airport,LHGD,"47.5723602949,19.3359345973",9999
Letisko Ružomberok,ZZZZ,"49.0820325948,19.3614657973",9999
Lądowisko Poręba,ZZZZ,"50.4858799948,19.3739299973",9999
Łódź Władysław Reymont Airport,EPLL,"51.7218999948,19.3978999973",9999
Port Lotniczy Łódź im. Władysława Reymonta,ZZZZ,"51.7275979948,19.4033788973",9999
Elblag Airport,ZZZZ,"54.1408004947,19.4232997973",9999
Vlorë Air Base,LAVL,"40.4761008953,19.4741992973",9999
Gjader Air Base,LAGJ,"41.8951987952,19.5986995973",9999
Jakabszállás Airport,LHJK,"46.7471999949,19.6056003973",9999
Аеродром Сремска Митровица,ZZZZ,"45.0364999950,19.6598999973",9999
Matkópusztai Airport,ZZZZ,"46.8003425949,19.6825694973",9999
Piotrków Trybunalski-Bujny Airport,ZZZZ,"51.3830985948,19.6882991973",9999
Поникве,ZZZZ,"43.8988989951,19.6977009973",9999
Аеродром Суботица,ZZZZ,"46.0228257950,19.7063802973",9999
Aeroporti Nënë Tereza,ZZZZ,"41.4170999952,19.7178999973",9999
Kecskemét AFB,ZZZZ,"46.9146573949,19.7541625973",9999
Аеродром Ченеј,ZZZZ,"45.3849177950,19.8348415972",9999
Berane Airport,LYBR,"42.8390006952,19.8619994972",9999
Нойтиф,ZZZZ,"54.6145339947,19.8750671972",9999
Kuçovë Air Base,ZZZZ,"40.7754129953,19.9015572972",9999
Κρατικός Αερολιμένας Κέρκυρας (Ι.Καποδίστριας),ZZZZ,"39.6018999954,19.9116999972",9999
Донское,ZZZZ,"54.9373491947,19.9780806972",9999
Kraków-Łęg Airport,ZZZZ,"50.0605582948,20.0122203972",9999
Nowy Targ Airport,ZZZZ,"49.4627990948,20.0503005972",9999
Szatymaz Airport,ZZZZ,"46.3226508950,20.0532092972",9999
Szeged,LHUD,"46.2478684950,20.0943727972",9999
Spaa / Glinnik Nowy Airport,ZZZZ,"51.5844001948,20.0977992972",9999
Szegedi repülőtér,ZZZZ,"46.2520984950,20.0985338972",9999
Аеродром Стара Пазова,ZZZZ,"44.9761999950,20.1293999972",9999
Vidsel Air Base,ESPE,"65.8739184950,20.1496826972",9999
Аеродром Прогар,ZZZZ,"44.8113995950,20.1725830972",9999
Дунаевка,ZZZZ,"54.8663350947,20.1840462972",9999
Szolnok-Szandaszőlős Sport Airport,ZZZZ,"47.1444015949,20.1977996972",9999
MH 86. Szolnok Helikopterbázis,ZZZZ,"47.1279474949,20.2289139972",9999
Letisko Poprad-Tatry,ZZZZ,"49.0686947948,20.2479160972",9999
Аеродром Батајница,ZZZZ,"44.9320208950,20.2534925972",9999
Kalixfors flygfält,ZZZZ,"67.7648009951,20.2572001972",9999
Chociw  (Kanice) Highway Strip,ZZZZ,"51.6568984948,20.2733001972",9999
Szentesi Sportrepülőtér,ZZZZ,"46.6149122949,20.2850603972",9999
Аеродром Београд - Никола Тесла,ZZZZ,"44.8193832950,20.3070666972",9999
Kiruna Airport,ESNQ,"67.8226683951,20.3357631972",9999
Hódmezővásárhely  Airport,ZZZZ,"46.4562568950,20.3929633972",9999
Olsztyn Dajtki Airport,ZZZZ,"53.7729895947,20.4148935972",9999
Zayed Bin Sultan,ZZZZ,"42.0350724952,20.4154660972",9999
Aerodrom Kikinda,ZZZZ,"45.7678341950,20.4177483972",9999
Eger Maklár Airfield,ZZZZ,"47.8110999949,20.4228000972",9999
Đakovica Airfield,ZZZZ,"42.4351996952,20.4274005972",9999
Аеродром 3пењанин,ZZZZ,"45.3397817950,20.4542202972",9999
Κρατικός Αερολιμένας Κεφαλονιάς,ZZZZ,"38.1196361955,20.5044106971",9999
Pińczów,ZZZZ,"50.5186712948,20.5152460971",9999
Lotnisko polowe dla motolotni i paralotni,ZZZZ,"52.5146395948,20.5258701971",9999
Szarvas Airport,ZZZZ,"46.8039359949,20.5278377971",9999
Lotnisko paralotniarskie,ZZZZ,"52.4725966948,20.5392524971",9999
Kazimierza Mała,ZZZZ,"50.2610778948,20.5413200971",9999
Letisko Spišská Nová Ves,ZZZZ,"48.9399511949,20.5428456971",9999
Краљево-Лађевци Аирпорт,ZZZZ,"43.8186700951,20.5874553971",9999
Нивенское,ZZZZ,"54.5640149947,20.6049700971",9999
Mezokovesd Airport,ZZZZ,"47.8122214949,20.6322211971",9999
Marcinkowice2 lądowisko,ZZZZ,"49.6638899948,20.6477699971",9999
Lotnisko Modlin,ZZZZ,"52.4492782948,20.6526207971",9999
Kenderes Airport,ZZZZ,"47.2715301949,20.6704062971",9999
Aeroporti Bujqësor,ZZZZ,"42.2416666952,20.7219443971",9999
Kielce-Masłów,ZZZZ,"50.8993395948,20.7296174971",9999
Korçë Northwest Airport,LAKO,"40.6456984953,20.7415008971",9999
"Аеродром ""Св. Апостол Павле"" Охрид",ZZZZ,"41.1813885953,20.7441624971",9999
Fällfors Air Base,ESUF,"65.1071069949,20.7588820971",9999
Κρατικός Αερολιμένας Ακτίου,ZZZZ,"38.9254989954,20.7653007971",9999
Kunmadaras Airport,ZZZZ,"47.3908385949,20.7850093971",9999
Miskolc Airport,LHMC,"48.1369018949,20.7914008971",9999
Wielbark Highway Strip,ZZZZ,"53.3666991947,20.7919005971",9999
Kumlinge Airport,ZZZZ,"60.2470189948,20.8033704971",9999
Gällivare Lappland Airport,ZZZZ,"67.1334910950,20.8140159971",9999
"Κρατικός Αερολιμένας Ιωαννίνων ""Βασιλεύς Πύρρος""",ZZZZ,"39.6941029954,20.8243006971",9999
Chrcynno Airport,ZZZZ,"52.5758323948,20.8730563971",9999
Gyomai Airport,ZZZZ,"46.9561652949,20.8831233971",9999
Κρατικός Αερολιμένας Ζακύνθου (Διονύσιος Σολωμός),ZZZZ,"37.7535910955,20.8842808971",9999
Aeroklub Północnego Mazowsza,ZZZZ,"53.0136399947,20.9304599971",9999
Ковин,ZZZZ,"44.7701240950,20.9590600971",9999
Sørkjosen lufthavn,ZZZZ,"69.7866669952,20.9597219971",9999
Аеродром Рудине,ZZZZ,"44.3497196951,20.9602850971",9999
Аеродром Смедерево,ZZZZ,"44.6438999950,20.9622999971",9999
Lotnisko Sportowe,ZZZZ,"50.0022099948,21.0063299971",9999
Аеродром Трстеник,ZZZZ,"43.6138849951,21.0310702971",9999
Prishtina International Airport Adem Jashari,ZZZZ,"42.5800355952,21.0342987971",9999
Nida Airport,EYND,"55.3277778947,21.0458335971",9999
Älvsbyn Airport,ESUV,"65.6456984950,21.0610999971",9999
Skellefteå Airport,ESNS,"64.6248363949,21.0726211971",9999
Palangos tarptautinis oro uostas,ZZZZ,"55.9703284947,21.0931562971",9999
Liepaja International Airport,EVLA,"56.5202332947,21.0958456971",9999
Radom-Piastów,ZZZZ,"51.4847599948,21.1131999971",9999
Letisko Veľká Ida,ZZZZ,"48.5992278949,21.1598856971",9999
Békéscsaba Airport,LHBC,"46.6817147949,21.1609992971",9999
Radom-Sadków,ZZZZ,"51.3905428948,21.2123833970",9999
Batlava-Donja Penduha Airfield,LYPT,"42.8454999952,21.2199999970",9999
Medzinárodné letisko Košice,ZZZZ,"48.6723298949,21.2381221970",9999
Klaipėda Airport,EYKL,"55.7118987947,21.2427997970",9999
Modelárske letisko Grajciar,ZZZZ,"48.5862446949,21.2549563970",9999
Piteå Airport,ESNP,"65.3983001949,21.2607993970",9999
Κρατικός Αερολιμένας Καστοριάς (Αριστοτέλης),ZZZZ,"40.4477513953,21.2765971970",9999
Lotnisko Góraszka,ZZZZ,"52.1869007948,21.2769211970",9999
Αεροπορική Βάση Ανδραβίδας,ZZZZ,"37.9207000955,21.2926005970",9999
Letisko Prešov,ZZZZ,"49.0265146949,21.3047431970",9999
Aeroportul Internațional Timișoara - „Traian Vuia”,ZZZZ,"45.8122518950,21.3216380970",9999
Спортски аеродром „Коширско поље“,ZZZZ,"43.5634551951,21.3362594970",9999
Agrinion Airport,ZZZZ,"38.6020011954,21.3512000970",9999
LZ,LIPB,"52.2859667948,21.3546560970",9999
Aerodrom Bela Crkva,ZZZZ,"44.9240801950,21.3712834970",9999
Stenkovec Brazda Airport,ZZZZ,"42.0601257952,21.3886321970",9999
Hajdúszoboszló Airport,LHHO,"47.4592017949,21.3910998970",9999
Dhokimion Airport,ZZZZ,"38.6137020954,21.3929833970",9999
Dolneni Airport,ZZZZ,"41.4292983952,21.4025001970",9999
Srpci Airport,ZZZZ,"41.1506995953,21.4078998970",9999
Logovardi Airport,ZZZZ,"41.0224494953,21.4240054970",9999
Κρατικός Αερολιμένας Αράξου,ZZZZ,"38.1500926955,21.4251116970",9999
Αερολέσχη Φλώρινας,ZZZZ,"40.8042775953,21.4305939970",9999
Kȩtrzyn-Wilamowo Airport,ZZZZ,"54.0435981947,21.4321994970",9999
aeroklub,ZZZZ,"50.3170399948,21.4445399970",9999
Спортски Аеродром Коњари,ZZZZ,"41.3370187952,21.4501233970",9999
Lotnisko,ZZZZ,"50.3270799948,21.4655699970",9999
Hede Air Base,ZZZZ,"65.8383025950,21.4687995970",9999
Давидовац,ZZZZ,"43.8660005951,21.4840812970",9999
Epitalion Airport,ZZZZ,"37.6138991955,21.4981002970",9999
Šilute Air Base,ZZZZ,"55.3368987947,21.5305995970",9999
Ventspils lidosta,ZZZZ,"57.3606208947,21.5458858970",9999
Mikołajki Airport,ZZZZ,"53.8077811947,21.5558299970",9999
Kartena Airport,EYKT,"55.9202994947,21.5671996970",9999
Letisko Svidník,ZZZZ,"49.3331117948,21.5694586970",9999
Аеродром Скопје „Aлександар Вeлики“,ZZZZ,"41.9624897952,21.6227861970",9999
Lotnisko wojskowe Mińsk Mazowiecki,ZZZZ,"52.1945992948,21.6557019970",9999
Boden Army Air Base,ESPG,"65.8103026950,21.6912993970",9999
Nyíregyháza Airport,LHNY,"47.9824827949,21.6950366970",9999
Kumanovo Airport,ZZZZ,"42.1548842952,21.6998214970",9999
Аеродром Бојник,ZZZZ,"42.9972989951,21.7219009970",9999
Vaasan lentoasema,ZZZZ,"63.0449578948,21.7641843970",9999
Черняховск,ZZZZ,"54.6037694947,21.7823041970",9999
Porin lentoasema,ZZZZ,"61.4691919948,21.7909160970",9999
Pori Airport,EFPO,"61.4617003948,21.7999991970",9999
Iwonicz Airport,ZZZZ,"49.6577987948,21.8174991970",9999
Edessa Airfield,ZZZZ,"40.8418540953,21.8203483970",9999
Κρατικός Αερολιμένας Κοζάνης «Φίλιππος»,ZZZZ,"40.2889870953,21.8400906970",9999
Veles Airport,ZZZZ,"41.7596282952,21.8412932970",9999
Vainode Airport,ZZZZ,"56.4056014947,21.8868998970",9999
Dęblin-Irena Airport,ZZZZ,"51.5513991948,21.8936004970",9999
Oradea International Airport,LROD,"47.0255646949,21.9018940970",9999
Rostki Airport,ZZZZ,"53.7097205947,21.9097194970",9999
Mavrovica Airport,ZZZZ,"41.9123992952,21.9554004969",9999
Аеродром Пеширево,ZZZZ,"41.8291226952,21.9877889969",9999
Αεροδρόμιο Τρίοδος,ZZZZ,"37.0950410956,21.9890071969",9999
Letisko Kamenica nad Cirochou,ZZZZ,"48.9362582949,21.9933842969",9999
Stalowa Wola-Turbia Airport,ZZZZ,"50.6274985948,21.9983005969",9999
Κρατικός Αερολιμένας Καλαμάτας,ZZZZ,"37.0550470956,22.0341508969",9999
Negotino Airport,ZZZZ,"41.5172004952,22.0870990969",9999
Dęblin-Ułęż Air Base,ZZZZ,"51.6191672948,22.1016673969",9999
Štip Airport,ZZZZ,"41.7986983952,22.1103991969",9999
Lotnisko Smolnik,ZZZZ,"49.2797481948,22.1208514969",9999
Luleå Airport,ESPA,"65.5483041950,22.1214882969",9999
Hasvik lufthavn,ZZZZ,"70.4866669953,22.1397219969",9999
Piikajärven lentokenttä,ZZZZ,"61.2471612948,22.1923196969",9999
Dęblin-Podlodów Airport,ZZZZ,"51.6272201948,22.1980590969",9999
Euran lentokenttä,ZZZZ,"61.1154589948,22.2044033969",9999
Tirkšliai Airport,EYMA,"56.2305983947,22.2593993969",9999
"Міжнародний аеропорт ""Ужгород""",ZZZZ,"48.6346650949,22.2675134969",9999
Turun lentoasema,ZZZZ,"60.5124459948,22.2706596969",9999
Telšiai Airport,EYTL,"55.9864005947,22.2877997969",9999
Lotnisko Siedlce,ZZZZ,"52.1800799948,22.2984499969",9999
Weremień Airport,ZZZZ,"49.4466704948,22.3199996969",9999
Αερολέσχη Λάρισας,ZZZZ,"39.6563002954,22.3399768969",9999
Överkalix Airport,ESNE,"66.5287017950,22.3500003969",9999
Kauhajoki Airport,ZZZZ,"62.4641744948,22.3924000969",9999
Lublin Radwiec Airport,ZZZZ,"51.2219008948,22.3946990969",9999
Tripolis Airport,ZZZZ,"37.5306014955,22.4036006969",9999
Bezmiechowa Airport,ZZZZ,"49.5202788948,22.4099997969",9999
Lamia Airport,ZZZZ,"38.8745994954,22.4349994969",9999
Larisa Air Force Base,ZZZZ,"39.6508961954,22.4411696969",9999
Saldus Airfield,ZZZZ,"56.6922177947,22.4695300969",9999
Alexandria Airport,LGAX,"40.6511001953,22.4887008969",9999
Kuressaare Lennujaam,ZZZZ,"58.2321809947,22.5071074969",9999
Lotnisko Krajna,ZZZZ,"49.6583230948,22.5147768969",9999
Genböle Airport,ZZZZ,"60.0868987947,22.5219001969",9999
Sparti Airport,LGSP,"36.9738997956,22.5263003969",9999
Lotnisko Wysokie Mazowieckie,ZZZZ,"52.9313888947,22.5263900969",9999
Talsi Airfield,ZZZZ,"57.2543983947,22.5662183969",9999
Tuulikki-Vampulan lentokenttä,ZZZZ,"61.0395788948,22.5912673969",9999
"""Αεροδρόμιο"" Πολύκαστρο (Polykastro Airfield)",ZZZZ,"40.9833643953,22.6258820969",9999
Radzyń Podlaski-Marynin Airport,ZZZZ,"51.7541694948,22.6286105968",9999
Mukachevo (air base),ZZZZ,"48.3996478949,22.6904301968",9999
Lotnisko Świdnik,ZZZZ,"51.2333536948,22.6918888968",9999
Krzewica Airport,ZZZZ,"52.0538901948,22.7005595968",9999
Jämijärven lentokenttä,ZZZZ,"61.7800617948,22.7099564968",9999
Akmenės aerodromas,ZZZZ,"56.2421988947,22.7331008968",9999
Oripään lentokenttä,ZZZZ,"60.8738396948,22.7436555968",9999
Jubarkas Airport,ZZZZ,"55.1180495947,22.7648734968",9999
Αεροπορική Βάση Στεφανοβίκειου,ZZZZ,"39.4799994954,22.7672004968",9999
Κρατικός Αερολιμένας Ν.Αγχιάλου,ZZZZ,"39.2214384954,22.7963997968",9999
LB40 (VID),ZZZZ,"44.0222227951,22.8161040968",9999
Nässuma Airstrip,ZZZZ,"58.2835998947,22.8178004968",9999
Kärdla lennujaam,ZZZZ,"58.9941824947,22.8235738968",9999
Aeroportul Satu Mare,ZZZZ,"47.7058979949,22.8832277968",9999
Volos Army Airport,ZZZZ,"39.3838996954,22.9174003968",9999
Aerodromul Saulesti,ZZZZ,"45.8637835950,22.9650655968",9999
Κρατικός Αερολιμένας Θεσσαλονίκης (Μακεδονία),ZZZZ,"40.5202999953,22.9700999968",9999
Valenčiūnai Airport,ZZZZ,"55.0214004947,22.9738997968",9999
LB13 (Z07I),ZZZZ,"42.4441669952,22.9836109968",9999
Κύθηρα,ZZZZ,"36.1479658956,22.9895828968",9999
Κρατικός Αερολιμένας Κυθήρων,ZZZZ,"36.2756071956,23.0147826968",9999
Sedes Airport,ZZZZ,"40.5331000953,23.0252990968",9999
Kautokeino Air Base,ZZZZ,"69.0402984952,23.0340003968",9999
Stanke Dimitrov Highway Strip,ZZZZ,"42.1728907952,23.0488017968",9999
Kauhava Airport,EFKA,"63.1271018948,23.0513991968",9999
Hameenkyro Airport,ZZZZ,"61.6897010948,23.0736999968",9999
Pajala Airport,ESUP,"67.2454895951,23.0778173968",9999
Hanko Airport,ZZZZ,"59.8488997947,23.0835990968",9999
Ikarus Airfield,ZZZZ,"38.4311344955,23.1354181968",9999
Kokkola-Pietarsaari Airport,ZZZZ,"63.7196487949,23.1407645968",9999
Lotnisko Biała Podlaska,ZZZZ,"52.0104844948,23.1466479968",9999
Porto Cheli Airport,LGHL,"37.2975005955,23.1478003968",9999
Białystok-Krywlany Airport,ZZZZ,"53.1013984947,23.1706008968",9999
Божурище,ZZZZ,"42.7531205952,23.2018637968",9999
